,text,source
45647,my tv is so boring,TWEET
45648, You can save it for next time!!   ? http://blip.fm/~5z2sv,TWEET
45649,"aww i can`t believe that wee girl on bgt was crying, it was so sad",TWEET
45650,Tweet Later! Byee,TWEET
45651,wants the tickets for the concert,TWEET
45652,Reading through today`s paper along with some watered down coffee compliments of my `rents...,TWEET
45653,"Hummmmm..... ohh  i miss you so much!!! really, but i hope you have a nice friends, like us :]",TWEET
45654," Oh yeah, i`m the poorest person of all. But i shouldnt joke about that, poor other people",TWEET
45655,I wish I was going to see      today!! I`m sad I dont,TWEET
45656,A very special HAPPY MOTHER`S DAY to all Mommies!,TWEET
45657,So I just failed my second year of med school. I don`t know what to do or say.,TWEET
45658,just watching hollyoaks omg,TWEET
45659,"    Shiv, his place, slowly I hope",TWEET
45660,I just made myself a wonderful breakfast!!!!!!!! Now I have to get ready to workout,TWEET
45661, another david hughes on your list? I`m hurt   ftw!,TWEET
45662," sleep? I need to go to my mums but by the time I get there, Clara will be in bed",TWEET
45663, Izzy!!! So sorry to hear that - what a disaster,TWEET
45664,The computers and the Ethernet at school are so slow!,TWEET
45665,"ah! A clean house...finally, so nice",TWEET
45666,it was t4 i think hannah  ****,TWEET
45667,"Been working on a framework for web based #SL application. Have product registration, server, login, site, security, & comms all done",TWEET
45668,Happy Mother`s Day to all the moms out there! Special shout to my momma...Luv ya! And Pat....even though you`re a Jehovah`s Witness,TWEET
45669,Thinking about opening MacMaze sources as I don`t have time to work on it anymore,TWEET
45670, get  the twilightguy on your show,TWEET
45671, I dont have one here - dunno if my mom ever had one or not -,TWEET
45672,Lula is not feeling well.  http://tinyurl.com/m8kcsq,TWEET
45673,not feelin 2day,TWEET
45674, omg! I saw ur update nd it said 'David Archuleta'!!!! lol. They shoulda had more David on it! <33 David`s awsome!!  t4p!,TWEET
45675," How BOut What Your Doing Now, or what you gonna do today  lol",TWEET
45676,I went to the World Education fair today. It was a whole different kind of circus.,TWEET
45677," A mocha at 12:30am? My, youï¿½re brave",TWEET
45678, Good to hear  I have a feeling though the `behind the scenes` and/or being there is better than what is shown on TV!,TWEET
45679,_ Sounds like you got a fan in Danstorce.,TWEET
45680, A group of people naked  woooh,TWEET
45681,"  yahyan:  iaaaaaaaaaaaaan, i was just joking",TWEET
45682,LOVE  LOVE him.  http://bit.ly/chLaV   @ that tease of Your Baby @ the end... boooooo. still luv tho.,TWEET
45683,I woke up and my hiccups came back!,TWEET
45684, she was performing at the lifeball in vienna this year but unfortunately i didn`t get the chance to see her.,TWEET
45685,having a great time in kc  http://twitpic.com/4w3fi,TWEET
45686,Got really sick today  text me later. Nap time,TWEET
45687,i have perused the #fieldnotes website and it is good.  too bad i must return to work,TWEET
45688, did you find them? Tell us how they turn out won`t you! We`re making blueberry pancakes this morning,TWEET
45689,I forgot to charge my cell last night and now it`s dead,TWEET
45690,WELL one is a muscle relaxant and the other is an narcotic If your still not getting help i dunno what to say  moist heat?!,TWEET
45691, I know  It **** sucks. anyway you can get a fake id or something?,TWEET
45692,"Having indian food in the middle of Wales, very very typical, huh?",TWEET
45693, shut up fool ....where you been at??? i dontlike the fact that you keep abandoning me,TWEET
45694, Have a nice Sunday  ****,TWEET
45695, no...i`m just tired..,TWEET
45696, woohoo! congrats to your friend and the boyfriend.,TWEET
45697,Ugh talk to me someone  I`m really bored.,TWEET
45698,I heard an icecream truck and took of like a shot but I couldn`t catch it.,TWEET
45699,He brings SOOO much joy!! Show it!!  great song! ? http://blip.fm/~5z3oq,TWEET
45700, Tom are the MITO tour dvd`s still being made cos no where seem to be stealing them and i really want a copy,TWEET
45701,Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!,TWEET
45702,"ugh, i dont feel like going to work today",TWEET
45703, Hey  Why thankyou. How`s u? x,TWEET
45704,jb are so cute!  lmfao -giggles-,TWEET
45705, happy birthday justin! have a lof of fun!!! God bless,TWEET
45706,"**** on the beach, cosmo, kamikaze, captain america, ahhh fun night. Still not over.",TWEET
45707,_wx it looks like it did in Ohio after a tornado hit.,TWEET
45708, oh how the ladies will suffer now  LOL,TWEET
45709,'Never give up on something you can`t go a day without thinking about.' I like that quote.,TWEET
45710, Yes I think it`s safe to say she is at the same popularity level today as always.,TWEET
45711," Been there done that with the laundry!  you know it sucks, but it is so nice to of them to do it...just say thanks.",TWEET
45712,Happy mothers dayyy all mothers especially mine,TWEET
45713,Iï¿½m really desappointed...,TWEET
45714, pic as promised  http://twitpic.com/4wqy4,TWEET
45715, - Welcome to Minnesoooooooota. Free up some time this trip to catch up! Won`t be at Cliquot Club though; they closed,TWEET
45716,Watching videos on youtube with the bf.  Thinking about going to bed soon.,TWEET
45717, if i had a car,TWEET
45718,dont put behind the wheel lmfao today was fun,TWEET
45719,Out for an evening on the town with jeremy. Sad Carrie can`t come,TWEET
45720,  why canceled your performance on Letterman? i`m So sad because it is less an option for you.,TWEET
45721,"Im regretting the alcohol I consumed last night, MY HEAD",TWEET
45722,just got a wii,TWEET
45723,left the inn  now im at school. dang its straight up dead here!! [<3Hannah],TWEET
45724,seen mi abueltia at the hospital... she`s doing good!,TWEET
45725,  aww-that`s my last one. Roo-Oop,TWEET
45726,trying to finish my ****-ignment.please god help me to finish it,TWEET
45727, No plans tonight? .............,TWEET
45728,"Dear God please let me wake up before 11:45 AM tomorrow lol Got plans  Tonight was lets pick on Hero night. grow up, get a job, etc. lolz",TWEET
45729,"_carter Gotta make the video public, dear. LOL ...can`t see it.",TWEET
45730, ur there when I`m not  lol,TWEET
45731,i hate the biatches of this world,TWEET
45732,http://twitpic.com/4jcjj - Boagsie actually is still this small lol - him at 4 years old,TWEET
45733,looks like yet another beautiful day in London,TWEET
45734,Drew`s new songs make me cry.  I miss Thomas already!,TWEET
45735,****... It`s 2am and I`m wide awake,TWEET
45736, just pre-ordered your new album `Off The Deep End`. Been listening to `Permanent Heart` on repeat since.,TWEET
45737, - i sure hope so  it was worth it for me too  loveu.,TWEET
45738,"Instead of telling God how big my problems are, I like telling my problems how big God is!  http://bit.ly/5ofzj",TWEET
45739,I want to party down!,TWEET
45740," Hahahaha! I didn`t know it said that, sheeeeittt! I don`t get why I can`t have a picture... bwaaaahhh",TWEET
45741,"....ok, sOooooooooo I DID that!! i`ve got u in the palm of my hand",TWEET
45742, beer from japan.  google it,TWEET
45743,"Calling all mothers, calling all mothers...get your butts to bed - the kids`ll be here tomorrow",TWEET
45744, nope  don`t think I will. Thnx for asking lol I will be fine,TWEET
45745, thanku  cooking is simple but the law is- u hve to have fun while u make it,TWEET
45746,Another night of not sleeping,TWEET
45747,"Happy Mother`s Day, Moms!!! You are wonderful!! Have a great day",TWEET
45748, AHHHHHHH!!!!! its my 16th birthday  And i cant belive i found out im seeing yous tonight  Best present everr!!! <333333333,TWEET
45749,"ohi i would marry Travis Pastrana in a second... hes not that attractive, hes just the sweetest thing  and what he does is attractive ;)ha",TWEET
45750,Wish I was in Chicago.,TWEET
45751,"Heading of to the theatre! Having a show tonight, I`m so exited!",TWEET
45752,Good morning World! Happy Star Wars Day! May the 4th be with you!,TWEET
45753," Good plan, Peg --plus I like the sound of 'Money Monday'",TWEET
45754, I also believe in some things are meant to happen.,TWEET
45755,just got home  but about to leave again,TWEET
45756, Ouch. Better get used to it. I think 22 to 25 are prime marriage years.,TWEET
45757,iProcrastinate: This is by far my #1 character flaw. Gotta session at 11 and I don`t want to emerge from my covers.,TWEET
45758, hahaha that made me laugh,TWEET
45759," there are three broody ones atm, I have a china eggs under them to keep them happy ish",TWEET
45760,my music http://www.myspace.com/janedurkin,TWEET
45761,http://twitpic.com/4qfl3 - haha^^ I love it,TWEET
45762," forgot to answer your kindle question yesterday. honestly, haven`t used it much. have two paperback books i want 2 read first.",TWEET
45763, I`ll try..blah! Thanks  what are u up to today?,TWEET
45764,is watching D.O.A,TWEET
45765,(sigh) guess we`re not gonna meet up today.,TWEET
45766,"Baq to sleep i go  no the headach starts , if its not 1 its da other",TWEET
45767,"  #wci hashtag simply isn`t dying out anytime soon, is it.",TWEET
45768,I dont want to be ugly anymore,TWEET
45769, think you should catch up on your sleep befor you go back to uni haha  goodnight<3,TWEET
45770,Im glad i can make sumone smile,TWEET
45771,"Today isn`t going the way I planned.  Early lunchbreak & I may not be back til Mon. Weekend gonna be fun with friends, tho.",TWEET
45772,"Zeb has napped for 6 hours already today, and is asleep again... he must be growing fast",TWEET
45773,I need a bigger mp3 player... even if it pains me to say it,TWEET
45774,SNL after party,TWEET
45775, not sure i can make it,TWEET
45776, I`m afraid your comments on MP`s expenses were hopelessly out of touch with the average person average salary. V.insensitive,TWEET
45777,? MADAYA KA CHRISTIAN. BLEH!!! I HATE U  http://plurk.com/p/wy2yg,TWEET
45778,ooo how i love a bank holiday  x,TWEET
45779,**** night. want john  where is he?,TWEET
45780,Bout 2 Miss Mah Lakers Play 2day...  This Orange Box Is **** Up The Rotation!.. Mah Real LA Fam.. Keep Me Posted!.. I LOVE HATERS 2!!,TWEET
45781,"the play`s over, it was really good",TWEET
45782,OUCH!!!!!!!!!!!!!!!.........that really hurt!!!,TWEET
45783, at work!! Agh I really need to go with you  what days do you go so that I can add it to my schedule!,TWEET
45784,is thinking WOW I survived Freshman year...Mission Accomplished...Now Sophomore year,TWEET
45785,If my phone dies I will die too!,TWEET
45786,will miss jay leno ..,TWEET
45787, I think I`ve heard of that song. I`ll listen to it tomorrow.,TWEET
45788,"We`ll be moving from a strength to a hypertrophy phase for chest, back, shoulders and arms for the next few weeks. Legs will stay behind",TWEET
45789,I`ve got to catch the bus to work,TWEET
45790,have to put my dog down tomorrow.,TWEET
45791,Today was not an inspirational photography day  #photography -  http://twurl.nl/jnizbw,TWEET
45792," YES!! I made the sign when i noticed it missing on Sunday! So far, no luck... It`s now Unlucky Japanese Cat...",TWEET
45793, I know!!  effing embarrassing! Eff our lives,TWEET
45794,Bar exam madness:  topic for today is torts,TWEET
45795,"Just got out the shower, Sitting on my towel  I Hate TwitterBerry I Can`t Reply To Tweets",TWEET
45796, more seo voodoo  Google has your cache. NOARCHIVE only hides it from users.,TWEET
45797,"#BGT Quite an awkward moment, poor girl  I hope she doesn`t loose it again.",TWEET
45798,"At work again, when the weather is beautifullll",TWEET
45799,good morninï¿½everybody  happy mothers-day to every mom,TWEET
45800,"My mom has annoyed the living **** outta me, so now we`re on AOL Radio, looking for Brooks & Dunn.",TWEET
45801,"Flat is sparkling clean, now that`s team work  on way to pick up food for 6!",TWEET
45802,This is what I have to give a 7 day old baby  poor thing  http://yfrog.com/6pwwlj,TWEET
45803, resistance was futile! Needed pretties to knit with,TWEET
45804,"i need to see ...now! someone buy me a plane ticket, please?",TWEET
45805,    You guys can make it through!,TWEET
45806," awww thanks Jon! My 9yr old told me I was to sleep in, while they all clean the house.. best mom`s day present ever!",TWEET
45807,"just got home from Tillie`s dance recital. lol, it was spectacular!",TWEET
45808, tut tut. Isn`t charging just fun. Thr new palm pre charging platform looks nifty tho.,TWEET
45809,Going to work.  Could use some happy pills,TWEET
45810,Jacqueline Wilson day on CBBC,TWEET
45811, Iï¿½m good! You coming on just as Iï¿½m off to drive home...,TWEET
45812, I know!! our cats could be family  mikesh is so cute!!,TWEET
45813,don`t you hate it when you finish all your work and there`s still 1.25 hours left of work time,TWEET
45814," Ouch! Sunburn`s bad! Hope it`s not to sore on your bedding, that`s always the problem.",TWEET
45815,sad day... told my students this is my last year here... a lot of crying since..,TWEET
45816,"m still watchin Boston Legal tho it cracks me up 2, scrubs earlier was good  i guess i just like a laugh!!!",TWEET
45817,My logic to getting a short prom dress? Last year it was so freaking hot I was dying... Look at the weather...  hahah just my luck,TWEET
45818,jen! we havent talked in like 3 days!,TWEET
45819, you givein lady ga ga arun for her money in that get up hee hee love it,TWEET
45820, that plain sux. kinda like cheers goin off the air.,TWEET
45821,"Today is just not my day. I can`t seem to feel any better. If i dont eat, im hungry. If i do eat, i feel like im gonna be sick. Blah",TWEET
45822,"i need sweets, drank my cyderrrrrrrrr",TWEET
45823,"Out if class!! Yow party + four hour lecture don`t mix attal!! I had to drink 3 red bulls & I`m still sleepy .,,,,smh! Alrite bedtime",TWEET
45824, yea. I was off today luv. I shudve told u.   anything exciting happen yet. And I saw u last night,TWEET
45825,pmg im very upset no just relasie hugh laurie isnt on  **** ohh,TWEET
45826,"  it does but the screen is dark - so when i click it, i hang up on whoever im talking to",TWEET
45827,I want it NOW..  finally found what I wanted ..,TWEET
45828,Has finally taken a shower after much distraction from twitter and the bubble wrap off to read  and drink a smoothie,TWEET
45829,_Zol I would like to make a comment about the password but I can`t on this medium,TWEET
45830,editing something in photoshoot  NILEY,TWEET
45831,Yogulicious? another sour sally competitor,TWEET
45832, yeah I was like oh oh oh yeah that`s it but then she said no  lol bummer,TWEET
45833, Good luck with the footage - none of the stations are breaking in live with it,TWEET
45834, i know!! No money for pedicures!!,TWEET
45835,_Star95 oh so you know how I feel then  **** representative for bank of america tried to make it sound like I did it. What a b ...,TWEET
45836, really?  wooooo! I wish i could go to indonesia! Lol. Hopefully next summer.,TWEET
45837, well just remember that tmrw is another day and hopefully won`t be as craptastic. sorry girrrrl,TWEET
45838, It means 'luv ya' in Zulu/Xhosa. Probably spelt it wrong lol. Can`t b creative 2day ...tired  so translated,TWEET
45839,  i got too do course work   i hate it it is hard this one,TWEET
45840,With My Boy Still  He`s everything to me,TWEET
45841, ..people you love.... wait i am not there,TWEET
45842, Awwwww!!!! And the gorgeous photo from California!!! You two make me melt!!!,TWEET
45843," lol, Thanks for the morning Chuckle   Not sure if you follow me? Please check..",TWEET
45844,Happy Mother`s Day Mommies,TWEET
45845,Went to see 'UP'. It was a really good movie that pulls at the heart strings  i highly recommend it,TWEET
45846, awww  omg garbo fake playing during one of the songs!!! haha,TWEET
45847, Perfect! Thank you.  <3<3,TWEET
45848," dear michael sorce, you crack me up! sincerely, me",TWEET
45849, i hope you feel better,TWEET
45850,"  Yah, they have footlong sausage too mah. But Halal place..piggy sausages are bigger",TWEET
45851," I could act in most Buffy eps  I have seen them so many times, but s1 was shaky (apart from eps 1,2,6,7 & 12)",TWEET
45852, great show today,TWEET
45853,wants to go to walmart. but won`t go alone,TWEET
45854,'Ooh-ooh... it`s SHINY'. An dmore awe-tastic quotes from THE BEST ANIMATED MOVIE EVER coming up,TWEET
45855,back home early for once  - wow this thing is getting addictive..................**** u phil XD,TWEET
45856,****. My friend`s in such a state and I don`t know how to help him. Nothing I say seems to be helping and I wish I knew what to say,TWEET
45857,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo,TWEET
45858," aha, so that`s you.  I`ve been meaning to take a look. Looks cool. If you could just get a pool in there",TWEET
45859, Hi Selena i made this team to support you in Greece and Cyprus,TWEET
45860, i`m with you in this.  i`ve always have prob prioritizing myself ahead of him.,TWEET
45861,"_**** :O really  well if u want, we can go 2gether next yr?",TWEET
45862," Maybe you have, my memory sucks.",TWEET
45863,Grey`s `Sweet Surrender`  http://tinyurl.com/d5mjyj,TWEET
45864,currently working on the SDP`s Prototype.... so much to do...,TWEET
45865,"Hi tweete, surprised to see everyone still up...maybe it`s the full moon",TWEET
45866, Hope you feel better soon and check out my cool backround on my profile,TWEET
45867,"Hey, im chillin right now, gettin ready for school   Mohawk Kidd",TWEET
45868,"i feel extra-nauseous all of a sudden, like my stomach wasn`t ready to resume peristalsis after the events of two nights prior",TWEET
45869," youre not going, are you   ?",TWEET
45870,I`m gonna miss them so much  I`m crying right now... :/,TWEET
45871," totally agree, but she always seems to be henpecking John, even before the cheating thing",TWEET
45872,"Love is an air-conditioner on a hot day...a heater on a cold day...and a warm body in bed any day  -  yep, me again",TWEET
45873, and I have a gentleman`s agreement: Whoever wins the first match (or is it best of three?) pays for the other person`s copy.,TWEET
45874,is thinking so much and i`m at work,TWEET
45875, What was the compiment? I`m glad you`re having a good time.,TWEET
45876,"It turns out I`m really, like, sixty years old, guys. You were right!!!!!  I`m off to seek my future a little later than planned!",TWEET
45877,"To make it worse, its my friends party tonight, and I`m stuck here. I haven`t seen her for months",TWEET
45878,"watching shark boy and lava girl! on disney channel. hanging out with sarah jane, micah, & rachel",TWEET
45879,my head is hurting..,TWEET
45880, I know!!!! He didn`t ask me,TWEET
45881,Photovia secondstar05) i dreamt i was doing spells from harry potter yesterday night lol  i loved it. http://tumblr.com/xyt1qynya,TWEET
45882,Oops that would be #edaust09,TWEET
45883,really ill atm,TWEET
45884,its about to storm..soo much 4 goin out  ..ill just play on the net for awhile,TWEET
45885, I think I should... But with who? Hmmmm. Maybe a friend in ALASKA,TWEET
45886, Ah GDit! Ranger game this afternoon,TWEET
45887, ahh that would rock,TWEET
45888, is enough time!! (if i get into VIP!) but i know that doesn`t make up for it  at least they`ll have each other!,TWEET
45889, Hi! Im Barb frm IA. New to tweetin. Enjoy reading ur tweets. U seem like a wonderful person..I KNOW ur a wonderful actress,TWEET
45890," Hey girl!  Yeah, my allergies kick in at the most random times. Hmph.",TWEET
45891, um... thats my favorite beer!! why must you torture me so when I can`t make it down there!!,TWEET
45892," No, trying to reason with it. It didn`t listen",TWEET
45893," I will, n btw happy mothers day sissy",TWEET
45894,Have been rolling on the bed for the past 2 hours ... Still unable to sleep,TWEET
45895," As much as we would love that, it is hard to make ends meet up here ... with the job situations and all...",TWEET
45896,June gloom seems to have arrived early,TWEET
45897,I work in one hour,TWEET
45898,  cuss u siad u weren`t having it...lol,TWEET
45899,... thanks everybody for your wonderful feedback re my Happiletter,TWEET
45900, You are welcome.,TWEET
45901,http://twitpic.com/4jkvh - I wasn`t bored really..  my redd converse. I love converse.,TWEET
45902,"Very very interesting night in Defiance to say the least... but hey, I got `Guys and Dolls` for free!",TWEET
45903,_Rocks Just spurted Fanta out of my mouth laughing at that!,TWEET
45904, hope you have a great day tomorrow!!  happy mothers day!  let us know what you did,TWEET
45905, Don`t tease me! I`m in desperate need of an adjustment.,TWEET
45906, OHH  yeah i sometimes forget  your in the other but cheek ok america,TWEET
45907," well, the customer is always right (at least that`s what they tell me)",TWEET
45908,sore head..hope my girls ok,TWEET
45909," Alas, we can`t broadcast the lunches as we have no bandwidth in those rooms",TWEET
45910,"Back at home,11 hours till work",TWEET
45911," That may be, I still don`t like hearing his name so much.   #blackhawks #canucks",TWEET
45912, i got talent too  u nvr hear me sing or dance them does call me Mini Breezy,TWEET
45913,Bah I don`t think `s FB fan page will get to 7500,TWEET
45914,Last night was fun w the lightening and thunder  Today will be in the 90s,TWEET
45915,"Reading, cryin, reading, laughin...  Enjoying the ride while being enlightened and inspired by letters to a young sister!!  Thx Hill.",TWEET
45916," Ahh man, and im off NEXT weekend",TWEET
45917," Thanks!  Your name strikes me every time I see it, as a friend of mine uses belofsouthie as her email",TWEET
45918,_ thats coz we love you,TWEET
45919, Here`s getting cold.. And I got my coffee break 2 minutes ago. Enjoy your drink,TWEET
45920,Finally out of school for today! HAD TO SIT IN LIBRARY FOR A LONG TIME,TWEET
45921,at home. have very sore feet. and am sad because the sale of my grandas house just went through. miss you,TWEET
45922, are you are a RIOT!!,TWEET
45923, ooohhh imma need you to get on that asap love you,TWEET
45924, i know... I don`t want to be left in our home by myself during the weekend...,TWEET
45925,Gonna get my ticket to Las Vegas today. Gotta check my milage. Can`t wait till August,TWEET
45926, Grrr. We don`t finish until July 3rd.,TWEET
45927," I Love This Song lol, You`re amazing Steph , xoxo",TWEET
45928, hey thanks mate your cool coz you watched it...,TWEET
45929,i messed up my back/hip. it hurts so bad,TWEET
45930,My arms hurt,TWEET
45931," oh ok  good ... now i will jump for joy! M, you just made my day",TWEET
45932,The moon is sooooo pretty,TWEET
45933,I have too much homework to do today,TWEET
45934,workin at la bootay... wheres the warm weather at???,TWEET
45935, yes........there are many cool things americans cannot watch,TWEET
45936,  so thats how u spent ur weekend so far?,TWEET
45937,"done with the fkn exam! n just bought the mothers day gift, finally... tada! the new prada fragrance  going to meet up mum n fam now : ...",TWEET
45938,school is so pointlesss. seriously though. 7 days of school left and all we do is watch movies and make powerpoints. let me leaveeee,TWEET
45939, Have a good day,TWEET
45940, Caan`t Iht Be Earlier? ICant Wait That Long.  Ahar. (:,TWEET
45941,happy mother`s day everyone,TWEET
45942,weekend along with the summer is here so why do I feel sad?,TWEET
45943,just going to cook some lamb chops for lunch - I always end up coking just before pay day and amaze myself at how much I can cook,TWEET
45944," From the champion team in the defunct MBA, Cebu Gems!",TWEET
45945,Hate this song  ? http://blip.fm/~5jg6f,TWEET
45946,Snap. Breaking out again,TWEET
45947,I buy the team Zotz and they decide to roast me.,TWEET
45948,hey  sending some Florida sunshine your way  Supertramp ï¿½ It`s Raining Again ï¿½  you m... ? http://blip.fm/~5jucn,TWEET
45949,"- arrggh kids that won`t settle....need some Kava for Liam, that`ll sort `em...",TWEET
45950,"_ it just upsets me , becasue like 6 years we have loved them .. and then this happens  imm really uset now x",TWEET
45951,"honestly, why did the folks at Microsoft do MS Word 2007 to me?  I can`t believe I just spent 10 minutes finding auto correct options",TWEET
45952,_dazzles Well tonight would be a good time to watch.,TWEET
45953,I`ve listed lots of new beads on eBay!,TWEET
45954,"fuckkk i need sleepppppppp lol, happy mothers day mummy",TWEET
45955, ah! NFG were super amazing! Jordan is `pretty legit`!! Can`t stay longer 2 meet everyone cuz we hv 3 hour drive home!,TWEET
45956,still shopping and looking for shoes now,TWEET
45957,Dump your worries in the Stress Fire. Fun and profoundly freeing  http://budurl.com/c765,TWEET
45958,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux,TWEET
45959," whaatttaatttt! she is a good cook and really creative, silly sierra",TWEET
45960,i didnt get a hug today,TWEET
45961,"Took yesterday off & treated myself to an outfit & shoes, I have not treated myself in a while, my mothers day gift to me",TWEET
45962, lucky girl!!! I work all day tomorrow! and maybe even Monday!!,TWEET
45963, Dont worry man. You`ll see me just as much this week as you did last week.,TWEET
45964,: i miss you,TWEET
45965, mama the boys gon be sweating her hard in Pre K  lol muah,TWEET
45966,wishing I were somewhere else besides here!!  Don`t worry this won`t dampen my day and neither will the rain,TWEET
45967, Aniya666 yours wasn`t there,TWEET
45968,"Season 2 of The Wire, done! Kinda weak compared to the first season but I expected that... Still good though  Season 3 here I come!",TWEET
45969,_rashid aww how cute  I like that song a lot,TWEET
45970," Haha! Night man, and no, but Im sure I`ll meet her again in my lifetime, in fact I will...no doubt about it.",TWEET
45971,I totally forgot thats its friday till I read `s tweet. Ha. I feel dumb  *Take A Breath*,TWEET
45972," The article on language groups in spaceports looks really cool, but i can`t open the site from that link.",TWEET
45973, Teehee..I know it too!,TWEET
45974,Not a happy camper  not having a good day at all...,TWEET
45975, how`s the translation going?,TWEET
45976,"New pic.... Twitter is finally letting me change my pic.  For those that missed it, Fannish Inquisition is now  please follow",TWEET
45977,Ok. Night sweet people  I`ll look for ya tomorrow,TWEET
45978,Cuba trip booked,TWEET
45979, check out the Conchords `Business Time`,TWEET
45980," Ashlie, thank you.  You made me feel a little better.",TWEET
45981, oh darn i`m not in london,TWEET
45982," Nah, they don`t. All my Twiter followers are fabulous.",TWEET
45983,"feels very, very rough!",TWEET
45984,having a great mothers day,TWEET
45985," thanks for adding, no befriending, no, uh oh never mind, Thanks!",TWEET
45986," yep,raced round it in cars and bikes,its only 40mins away,dont av much motorsport there now,its more planes n choppers now",TWEET
45987, hello nikki! i just ended my exams 2 hours ago!  how abt u?,TWEET
45988,"Supernatural was mega good  Now I`m off to bed, urgh long day of school tomorrow x",TWEET
45989," its like a little adventure, only Im kinda worried about her, and I cant take the bus to where she is cos my oyster is broken",TWEET
45990,Finally home  Gonna hit the hay n sleep till noon lol,TWEET
45991,add me up: http://profiles.friendster.com/americanidolislove  friendster.,TWEET
45992,"You want ittt, you got ittt!",TWEET
45993," haha! thanks, Tiff   it went well, but they WORE ME OUT!!! lol. im too old for this ;)",TWEET
45994," well, I took it in early `00, graduated in `01. we were the final stage guinea pigs  it seriously is a waste of time.",TWEET
45995,http://twitpic.com/4jcfg - About to cycle within this quarry on Shipley glen near Baildon moor before heading back through the woods,TWEET
45996, dude i am so sorry!!!!! I never got that number for you my fail  i just remembered,TWEET
45997,"Argh, I can`t avoid spelling bee spoilers anywhere! Now I know the winning speller and word before having actually watched the bee.",TWEET
45998,"is exhausted from a great weekend, and is looking forward to this week",TWEET
45999,Disappointment really sucks!  I`m getting used to it.,TWEET
46000, having a F**Kin` great day over there Graham isn`****,TWEET
46001,Just got back from the grocery store. Now I`m starving and can`t find anything to eat!,TWEET
46002,has an exam at 10am - I slept about 3 hours last night,TWEET
46003, that sounds great right about now. It`s ridiculously hot in my house,TWEET
46004,Healthy Wishes. I may just start saying that.,TWEET
46005,Iï¿½m JBobsessed  xD I miss them soooooo much!  They should have a live web cast on bookface ?  EVERY thursday xD,TWEET
46006,", Whered you end up going? I stayed in & watched SNL, one of the funnier shows theyve done this season.",TWEET
46007,I am totally knackered and back in the meeting,TWEET
46008, I need to cancel my appt for 1 have to be home from1-5 for washing machine repair man can I do on the am? So sorry,TWEET
46009,God the weather in London is ammmmazing! Yet I`m on a train half the day,TWEET
46010, I only ever seem to listen to Dirty these days. Most of our CD`s are still at Greg`s parents,TWEET
46011," I always choose to be a good guy, even if I know its only a game, i feel a bit bad doing evil things",TWEET
46012,its friday & every1 has plans but me..my mom is laser tagging w/ friends(haha)My brother is out..my sister and dad r working me-bf=alone,TWEET
46013,OMJ JUSt qOt HOME fROM tHAt PARty! it`S 2:OO a.m! i`M MAN tiRED! GOODNiqHt AND HAPPY MOtHER`S DAY 2 ALL!!! tAkE CARE & GOD BlESS!,TWEET
46014, have your own style. it just might work.,TWEET
46015,"...OOOPS AGAIN, the reply button is the RIGHT of the msg...now I`ll stop spamming",TWEET
46016,Changing Guitar strings.. Getting Ready To Perform `THE CLIMB` at my cousins birthdayy,TWEET
46017,Is still stuck in the office working!,TWEET
46018," by the way, it`s INconvenient...",TWEET
46019,@_hayles yer there must be-not sure tho-caught it off my brother but got it worse,TWEET
46020,Getting ready for our annual old boys hockey competition  let`s bring down the students!,TWEET
46021," 'arrest her' or, anything ending in -est that can be done to her.",TWEET
46022, Thanks for tweeting a very useful set of refs - I`m in the middle of adding them to a chapter I`m editing,TWEET
46023, Very nice!  Bea and I are so bummed we can`t make it   We should try and get together in the near future.,TWEET
46024, Hello there! Thankyou. I always seem to make a difference in  someone`s life everyday.,TWEET
46025,I want to wish all the Mommy`s a happy mothers day!,TWEET
46026, Thanks for the reminder Tony,TWEET
46027, just clicked on your bio. You`re in Cantazaro!? Have been to Italy several times. But never Calabria!,TWEET
46028,gahh!! i`m so tired right now.,TWEET
46029,_ashley OH REALLY?!,TWEET
46030,_d ...I`m so happy for you guys! COngratulations!,TWEET
46031, heyyy girl.. havent tweeted u all week. hope all is well with you,TWEET
46032,"_Marls Nah I got bare work to do, 3 weeks left and I`m bare behind",TWEET
46033, My wand? It`s a black hawthorn wand with a core of kraken heartstrings.  You?,TWEET
46034,"Worried about Bry, he has bronchitis and a sinus infection   Poor baby.",TWEET
46035,lay by the pool and take a nap. my agenda for the day,TWEET
46036, Yeah. Me too. Will lookout on your tweets too. Happy Tweeting,TWEET
46037,ready for a day full of His presence  i`m expecting the best!,TWEET
46038, good catch!  Thanks a bunch- have to put up a new widget.,TWEET
46039,just got home from dinner and am really really full. my mom said my dad bought me a sony a200k? holyyyyyyy,TWEET
46040,Having first beer in over 8 days what has happened to me and Im only having it cause Miss 8 wanted to get me one for mothers day.,TWEET
46041," ... much more injustice than we can imagine now. It will get worse before it gets better, I am afraid. No doubt here. Sorry",TWEET
46042,  That is really sad,TWEET
46043, http://twitpic.com/3x3wq - impossible to know them closely,TWEET
46044, SS & i r @ the devon horse show. gettin` mostly rained out. lots of events have ben cancelled incl the coaches,TWEET
46045,feels like spammers season .....is called summer season,TWEET
